일자,KOSDAQ지수,거래량,거래대금,시가총액,외국인_시가총액,외국인_비중
20220713,763.18,896498500,6872495,333169863,29317607,8.8
20220714,766.08,823119500,6300322,334610537,29427723,8.795
20220715,762.39,850289800,6235060,342387086,29961777,8.751
20220718,776.72,720021000,5831126,349013968,30550878,8.753
20220719,782.33,743423500,6177791,351550343,30738818,8.744
20220720,790.72,939573200,7152741,355312983,31202035,8.782
20220721,795.15,937754600,6900705,357733546,31310238,8.752
20220722,789.75,892760400,6130997,355384476,31025847,8.73
20220725,789.69,871219500,5494818,355144878,31039590,8.74
20220726,789.93,841385900,5373789,355173674,31060234,8.745
20220727,795.7,678540900,5162361,357673315,31302491,8.752
20220728,798.32,737057900,5915930,360161550,31499929,8.746
20220729,803.62,784397900,5962099,363327090,31774830,8.746
20220801,807.61,823057800,5632185,365116134,31923031,8.743
20220802,804.34,905937200,6522128,363794093,31625475,8.693
20220803,815.36,997272900,6614198,368803438,32183018,8.726
20220804,825.16,908490900,7513813,373558759,32701040,8.754
20220805,831.64,931758900,6868939,376514340,32958550,8.754
20220808,830.86,931450800,6455353,376117150,32917924,8.752
20220809,833.65,976695600,7001642,377566289,33035377,8.75
20220810,820.27,897224500,6394376,371625462,32335421,8.701
20220811,832.15,897832900,7029241,376921675,32873690,8.722
20220812,831.63,792426700,7062541,376887724,32809442,8.705
20220816,834.74,887226400,7363288,378527165,33128281,8.752
20220817,827.42,1129912000,7729891,375022273,32859650,8.762
20220818,826.06,950528200,7063798,374250513,32819351,8.769
20220819,814.17,887455400,6614537,369234113,32112619,8.697
20220822,795.87,811881000,5828845,361316213,31480527,8.713
20220823,783.42,855724000,5956121,355825721,30940754,8.695
20220824,793.14,714898200,5801414,360258576,31251106,8.675
20220825,807.37,630309800,5596398,366788600,31982888,8.72
20220826,802.45,718360600,6067799,364598714,31595492,8.666
20220829,779.89,619621000,5372133,354410894,30747703,8.676
20220830,797.02,667241300,6078636,362303883,31572346,8.714
20220831,807.04,637455700,5866886,366816015,32106531,8.753
20220901,788.32,711355900,6645920,358507548,31208749,8.705
20220902,785.88,801799300,5893632,357503274,31174801,8.72
20220905,771.43,741714800,5639235,350972750,30698143,8.747
20220906,779.46,732725000,5369171,354746927,31028716,8.747
20220907,768.19,795842900,6394706,349785644,30561751,8.737
20220908,777.81,738189100,6231332,354230892,31199719,8.808
20220913,796.79,842462500,6199033,362871798,32073871,8.839
20220914,782.93,858083300,6759114,356659511,31355223,8.791
20220915,781.38,851719400,7269660,355934998,31142291,8.749
20220916,770.04,889032900,7489955,351206467,30714676,8.745
20220919,751.91,882637500,6345056,342941151,30183331,8.801
20220920,760.35,804841200,5303730,346902230,30430173,8.772
20220921,754.89,941673000,5677077,344388093,30184935,8.765
20220922,751.41,978686000,6314292,342873657,30034889,8.76
20220923,729.36,883278200,6545898,332903849,28912760,8.685
20220926,692.37,943308400,6277767,316331853,27755474,8.774
20220927,698.11,947763600,6033946,319026175,28115993,8.813
20220928,673.87,911992600,6368439,307807312,27100158,8.804
20220929,675.07,803932100,5674039,308456808,27330968,8.861
20220930,672.65,786870700,5495664,308863848,27293986,8.837
20221004,696.79,667595800,4625879,319854569,28447622,8.894
20221005,685.34,813665900,5380244,314630996,27758693,8.823
20221006,706.01,1139543100,5020144,324168977,28798227,8.884
20221007,698.49,1149848700,5316309,320796815,28301068,8.822
20221011,669.5,1155753400,5117909,307440393,27294669,8.878
20221012,671.67,1140923700,5053657,308456485,27423557,8.891
20221013,651.59,1051922900,5482305,299052153,26762422,8.949
20221014,678.24,893524600,5253140,311385917,27969695,8.982
20221017,682,814417900,5447791,313338562,28119362,8.974
20221018,697.09,1068476900,7041626,320639761,28601288,8.92
20221019,690.56,1050551800,6485036,318156853,28250333,8.879
20221020,680.44,1052781100,5294037,313890313,27611307,8.796
20221021,674.48,1034393600,5149617,311224519,27470026,8.826
20221024,688.5,817958800,4941481,317589693,28304599,8.912
20221025,688.85,973740800,5479512,318350426,28130049,8.836
20221026,683.17,963244600,5482860,315561721,27923153,8.849
20221027,695.09,852166000,4815443,321179890,28471461,8.865
20221028,687.63,847494700,5273824,317743013,28366258,8.927
20221031,695.33,751259200,4111222,321315140,28609372,8.904
20221101,700.05,920257200,4783324,323475938,28816278,8.908
20221102,697.37,858230200,5906554,322379756,28540582,8.853
20221103,694.13,707278100,4750449,319615919,27939295,8.742
20221104,693.89,737321500,5424942,319806801,27876875,8.717
20221107,700.48,722344400,4651070,322884895,28239011,8.746
20221108,713.33,846229900,5810476,328769979,28953916,8.807
20221109,714.6,931480100,5824931,329414677,29023324,8.811
20221110,707.78,1041901600,6157827,326431031,28688301,8.788
20221111,731.22,1079376800,7471802,337264814,30044125,8.908
20221114,729.54,1100846000,6717777,337140902,29849624,8.854
20221115,744.96,1130885500,6639306,344193559,30837120,8.959
20221116,743.1,1186546200,6517654,343209334,30536582,8.897
20221117,737.54,978990600,5746481,340965032,30282999,8.882
20221118,731.92,1297151300,6078255,338951690,30028882,8.859
20221121,718.57,981797400,5315208,332699337,29432028,8.846
20221122,712.26,895809000,5004877,329829715,28981889,8.787
20221123,725.59,830056100,5035913,335667395,29772028,8.87
20221124,738.22,793573900,5222187,341717147,30326324,8.875
20221125,733.56,710328800,4723353,339637553,30152122,8.878
20221128,717.9,878676900,5419027,332414215,29446026,8.858
20221129,727.54,794007800,4828375,336927388,29966316,8.894
20221130,729.54,813568700,5003807,337947066,29988709,8.874
20221201,740.6,825110400,5758034,343075080,30631820,8.929
20221202,732.95,856591300,6105784,339643001,30099048,8.862
20221205,733.32,1058482600,5258240,339917270,30156594,8.872
20221206,719.44,926869100,5019200,333769907,29518567,8.844
20221207,718.14,982850600,5033008,333420327,29476167,8.841
20221208,712.52,1069811200,5819829,330917120,29375161,8.877
20221209,719.49,1278548400,6153962,334174610,30215597,9.042
20221212,715.22,964001000,4713130,332248030,29441205,8.861
20221213,715.16,1191298400,4878762,332194007,29349113,8.835
20221214,729,1082237600,5359244,338621742,30138051,8.9
20221215,722.68,957408000,4765903,335706651,29759917,8.865
20221216,717.41,889444200,4729865,333728482,29438241,8.821
20221219,717.22,776382900,4424672,333338382,29441906,8.832
20221220,703.13,977951400,5388784,326822623,28872365,8.834
20221221,705.7,938032400,5181366,327971512,29048663,8.857
20221222,715.02,851987900,4454190,332311677,29635116,8.918
20221223,691.25,1107302400,5147797,321813280,28563923,8.876
20221226,694.68,797707500,4331951,323390641,29129906,9.008
20221227,704.19,901437300,5092351,327910002,29645968,9.041
20221228,692.37,834832000,5137454,321475844,28522629,8.872
20221229,679.29,952158100,4811065,315498720,27942205,8.857
20230102,671.51,742766800,4368090,311897724,27621378,8.856
20230103,674.95,935983800,5089081,313443984,27872231,8.892
20230104,683.67,901765400,5078751,317540886,28137504,8.861
20230105,679.92,885279200,5386582,315902967,27869700,8.822
20230106,688.94,818505800,5526770,320090412,28310652,8.845
20230109,701.21,1008250400,5133008,325718027,28814082,8.846
20230110,696.05,1158010300,6117171,323644849,28381315,8.769
20230111,709.77,1247665800,5513943,329777375,29165719,8.844
20230112,710.82,1246163400,5282576,330354755,29224396,8.846
20230113,711.82,1082281800,5228817,330987809,29172509,8.814
20230116,716.89,1230665800,5646744,333362222,29460871,8.837
20230117,709.71,1162082900,6282539,330058543,29057879,8.804
20230118,711.75,1175236100,6534155,331005187,29237673,8.833
20230119,712.89,1008732500,6275312,331969249,29519546,8.892
20230120,717.97,1006210900,6147616,334506824,29704935,8.88
20230125,732.35,1016337000,7703890,341163277,30590005,8.966
20230126,738.94,1207458000,9151210,344416795,31085513,9.026
20230127,741.25,1135404000,7465456,345741980,31144016,9.008
20230130,738.62,1050895000,7484991,344704325,30947969,8.978
20230131,740.49,975258000,8044582,345558867,31059655,8.988
20230201,750.96,1065396000,8786552,350460924,31722500,9.052
20230202,764.62,1220834000,8757933,356981668,32485553,9.1
20230203,766.79,1136574000,9265712,358449972,32557669,9.083
20230206,761.33,1185407000,8029937,355964477,32232365,9.055
20230207,772.79,1261551700,9579663,361544964,32838522,9.083
20230208,779.98,1461520200,9573057,364938933,33182768,9.093
20230209,784.58,1411565300,9920452,367173796,33651546,9.165
20230210,772.44,1309834900,10589210,361579872,33021933,9.133
20230213,772.55,1198564800,9602982,361652494,33128098,9.16
20230214,779.58,1273741900,9632667,364997189,33762823,9.25
20230215,765.46,1416003300,10724452,358813761,33149968,9.239
20230216,784.71,1242737800,9390498,368439502,34358785,9.325
20230217,775.62,862495800,8911921,364469232,33553083,9.206
20230220,788.89,889521300,8887053,370746475,34373683,9.271
20230221,793.42,1020994800,9639630,372841941,34523744,9.26
20230222,778.51,1125363700,10019626,365904574,33373609,9.121
20230223,783.28,927833100,9911740,368151720,33528700,9.107
20230224,778.88,1192538000,10444721,366037811,33140527,9.054
20230227,780.3,1146531800,10516965,366628525,33277274,9.077
20230228,791.6,1005903200,10411153,371912985,33647010,9.047
20230302,787.19,1020089900,10853202,370075761,33220380,8.977
20230303,802.42,1102273000,11038717,378059877,34166986,9.037
20230306,816.51,1110188000,12501427,384639511,34528890,8.977
20230307,815.76,1387403700,13160788,384474106,34333147,8.93
20230308,813.95,1261649200,12564614,383607754,34228704,8.923
20230309,809.22,1367968000,11685234,381522431,33870467,8.878
20230310,788.6,1204572400,10596319,371906518,32878646,8.841
20230313,788.89,1178495100,10709011,372176399,33125814,8.901
20230314,758.05,1140138700,10903713,357461173,31670269,8.86
20230315,781.17,1030708200,10695498,368139424,32871901,8.929
20230316,781.98,1109314300,12290180,367720335,32583994,8.861
20230317,797.39,1146052800,14408937,374945162,33277691,8.875
20230320,802.2,1097773300,11521938,377052535,33198930,8.805
20230321,802.53,1062910300,11841971,377289757,33067365,8.764
20230322,813.43,1117238800,12635103,382341032,33513391,8.765
20230323,812.19,1177436800,17941127,381704112,33676176,8.823
20230324,824.11,1292725300,13796537,386895184,33877011,8.756
20230327,827.69,1176552800,13400561,388588094,33658989,8.662
20230328,833.51,1222376500,13869710,391491400,33695139,8.607
20230329,843.94,1309614400,14690133,396799315,34174562,8.613
20230330,850.48,1502135200,15325503,400365538,34360789,8.582
20230331,847.52,1282318400,13809849,399097446,34397373,8.619
20230403,854.96,1145928500,13203018,402741111,34594823,8.59
20230404,857.18,1310437600,13297191,403961766,34514907,8.544
20230405,872.36,1500672600,13396403,411050884,35220490,8.568
20230406,865.58,1418014400,12406329,408022460,34813433,8.532
20230407,880.07,1669012600,14090088,414870489,35516093,8.561
20230410,887.78,1590085800,17822665,418754180,35806497,8.551
20230411,898.94,1555495500,16842487,425634976,36364495,8.544
20230412,890.62,1987419200,17250515,421877162,36376947,8.623
20230413,894.25,1698995200,16889537,423574251,36684623,8.661
20230414,903.84,1463219800,13980550,428656711,37080868,8.65
20230417,909.5,1543775300,13443511,431395913,37233521,8.631
20230418,909.02,1973947300,16619154,431287161,37007255,8.581
20230419,909.2,1878192300,14839360,430184411,36843215,8.565
20230420,885.71,2324112300,13974830,419231110,35675742,8.51
20230421,868.82,2021046000,13125996,411902039,35102099,8.522
20230424,855.23,1308672500,10547590,405538683,34529980,8.515
20230425,838.71,1540091900,11771865,397824368,33774217,8.49
20230426,830.44,1260645000,9968275,394071418,33457429,8.49
20230427,850.21,1461893500,10760729,403491546,34337433,8.51
20230428,842.83,1157792100,12059369,401309248,34017238,8.477
20230502,855.61,1031526500,9361705,406823811,34568098,8.497
20230503,843.18,1172736400,9278434,401047065,33814563,8.432
20230504,845.06,1185031400,8820724,402231442,33738594,8.388
20230508,842.28,1267793800,9012188,400978835,33577327,8.374
20230509,835.85,1176449900,9281837,397912771,33209409,8.346
20230510,829.74,1319935500,8033545,395234782,33200635,8.4
20230511,824.54,1751057900,9489239,392851022,32962170,8.391
20230512,822.43,1689716000,8856680,391877220,32877726,8.39
