# 국제 금 **현물** 시세 (USD/트로이온스, 일별) · XAU/USD
#   창구 — investing.com API(instrumentId 68). scripts/gold_spot.py 가 만든다.
#   ⚠ 직접 HTTP 는 403 이라 **Aside 브라우저**로만 받는다. cron 에서 못 돈다.
#   ⚠ **1985년 이전은 종가만 믿는다** — 시·고·저가 종가 복사다.
#      실측 flat 비율: 1980~84 100% · 1985~89 29% · 1990~94 3% · 1995~ 2%.
#      이 파일 전체 flat 비율 14.5%.
#   ⚠ 월별(금가격_월별_1833)은 현물, 일별(금가격_일별)은 COMEX 선물이다.
#      선물은 콘탱고로 현물보다 중앙 +0.5% 높다. 셋을 섞어 쓰지 않는다.
date,open,high,low,close
1987-07-28,457.47,456.35,456.35,456.35
1987-07-29,459.91,457.47,457.47,457.47
1987-07-30,459.98,459.19,459.19,459.19
1987-07-31,464.79,463.73,463.73,463.73
1987-08-03,474.94,472.24,472.24,472.24
1987-08-04,479.09,477.64,477.64,477.64
1987-08-05,477.84,466.57,466.57,466.57
1987-08-06,470.19,467.75,467.75,467.75
1987-08-07,468.88,463.34,463.34,463.34
1987-08-10,461.69,460.04,460.04,460.04
1987-08-11,464.00,464.00,464.00,464.00
1987-08-12,465.25,462.88,462.88,462.88
1987-08-13,463.47,459.58,459.58,459.58
1987-08-14,461.76,451.74,451.74,451.74
1987-08-17,455.69,453.65,453.65,453.65
1987-08-18,458.46,458.39,458.39,458.39
1987-08-19,459.85,458.00,458.00,458.00
1987-08-20,457.74,456.48,456.48,456.48
1987-08-21,456.48,454.97,454.97,454.97
1987-08-24,460.96,460.44,460.44,460.44
1987-08-25,460.04,457.14,457.14,457.14
1987-08-26,458.26,457.87,457.87,457.87
1987-08-27,459.45,456.48,456.48,456.48
1987-08-28,457.74,452.86,452.86,452.86
1987-08-31,456.48,452.86,452.86,452.86
1987-09-01,455.96,454.37,454.37,454.37
1987-09-02,464.99,462.94,462.94,462.94
1987-09-03,466.04,463.67,463.67,463.67
1987-09-04,465.18,462.68,462.68,462.68
1987-09-07,464.06,463.73,463.73,463.73
1987-09-08,464.39,458.06,458.06,458.06
1987-09-09,458.86,456.34,456.34,456.34
1987-09-10,461.50,460.14,460.14,460.14
1987-09-11,462.97,458.49,458.49,458.49
1987-09-14,457.51,456.52,456.52,456.52
1987-09-15,458.86,458.24,458.24,458.24
1987-09-16,459.78,457.51,457.51,457.51
1987-09-17,460.76,459.23,459.23,459.23
1987-09-18,462.78,460.94,460.94,460.94
1987-09-21,460.94,459.72,459.72,459.72
1987-09-22,462.97,461.68,461.68,461.68
1987-09-23,462.85,461.56,461.56,461.56
1987-09-24,464.32,461.56,461.56,461.56
1987-09-25,462.42,459.78,459.78,459.78
1987-09-28,462.11,459.65,459.65,459.65
1987-09-29,459.96,459.72,459.72,459.72
1987-09-30,459.96,458.98,458.98,458.98
1987-10-01,455.67,453.46,453.46,453.46
1987-10-02,455.42,454.87,454.87,454.87
1987-10-05,457.02,456.83,456.83,456.83
1987-10-06,458.55,457.02,457.02,457.02
1987-10-07,459.41,457.63,457.63,457.63
1987-10-08,458.80,458.00,458.00,458.00
1987-10-09,462.60,461.37,461.37,461.37
1987-10-12,461.86,461.56,461.56,461.56
1987-10-13,461.43,458.55,458.55,458.55
1987-10-14,461.25,460.64,460.64,460.64
1987-10-15,467.32,462.35,462.35,462.35
1987-10-16,468.24,467.20,467.20,467.20
1987-10-19,489.96,479.23,479.23,479.23
1987-10-20,481.50,465.97,465.97,465.97
1987-10-21,467.45,466.89,466.89,466.89
1987-10-22,475.61,470.21,470.21,470.21
1987-10-23,474.87,473.15,473.15,473.15
1987-10-26,477.14,475.79,475.79,475.79
1987-10-27,477.51,475.24,475.24,475.24
1987-10-28,480.15,478.92,478.92,478.92
1987-10-29,480.02,470.88,470.88,470.88
1987-10-30,469.10,468.67,468.67,468.67
1987-11-02,471.00,469.47,469.47,469.47
1987-11-03,471.68,467.88,467.88,467.88
1987-11-04,468.37,465.85,465.85,465.85
1987-11-05,466.10,457.14,457.14,457.14
1987-11-06,462.17,460.14,460.14,460.14
1987-11-09,464.62,461.99,461.99,461.99
1987-11-10,462.91,460.70,460.70,460.70
1987-11-11,462.48,461.37,461.37,461.37
1987-11-12,464.32,463.09,463.09,463.09
1987-11-13,466.28,464.38,464.38,464.38
1987-11-16,462.97,461.56,461.56,461.56
1987-11-17,464.99,464.44,464.44,464.44
1987-11-18,464.99,462.91,462.91,462.91
1987-11-19,465.61,464.75,464.75,464.75
1987-11-20,470.58,469.17,469.17,469.17
1987-11-23,476.59,474.87,474.87,474.87
1987-11-24,477.39,474.81,474.81,474.81
1987-11-25,480.88,476.40,476.40,476.40
1987-11-26,477.82,477.39,477.39,477.39
1987-11-27,487.20,484.50,484.50,484.50
1987-11-30,496.10,490.46,490.46,490.46
1987-12-01,492.67,489.96,489.96,489.96
1987-12-02,492.54,487.45,487.45,487.45
1987-12-03,492.05,488.06,488.06,488.06
1987-12-04,489.54,483.28,483.28,483.28
1987-12-07,482.73,481.25,481.25,481.25
1987-12-08,484.81,483.34,483.34,483.34
1987-12-09,485.73,484.14,484.14,484.14
1987-12-10,492.85,492.11,492.11,492.11
1987-12-11,498.06,496.71,496.71,496.71
1987-12-14,498.25,498.25,498.25,498.25
1987-12-15,498.06,482.48,482.48,482.48
1987-12-16,487.45,485.67,485.67,485.67
1987-12-17,488.25,485.00,485.00,485.00
1987-12-18,484.44,479.96,479.96,479.96
1987-12-21,480.58,479.47,479.47,479.47
1987-12-22,484.56,483.40,483.40,483.40
1987-12-23,486.47,482.66,482.66,482.66
1987-12-24,486.59,485.85,485.85,485.85
1987-12-28,491.38,487.57,487.57,487.57
1987-12-29,489.66,485.98,485.98,485.98
1987-12-30,487.26,482.48,482.48,482.48
1987-12-31,487.45,485.85,485.85,485.85
1988-01-04,488.92,480.76,480.76,480.76
1988-01-05,482.97,480.76,480.76,480.76
1988-01-06,485.24,483.28,483.28,483.28
1988-01-07,484.07,481.31,481.31,481.31
1988-01-08,483.95,483.95,483.95,483.95
1988-01-11,485.67,481.87,481.87,481.87
1988-01-12,482.93,480.59,480.59,480.59
1988-01-13,482.93,480.36,480.36,480.36
1988-01-14,487.22,487.06,487.06,487.06
1988-01-15,486.05,473.96,473.96,473.96
1988-01-18,476.46,475.68,475.68,475.68
1988-01-19,478.02,477.08,477.08,477.08
1988-01-20,478.25,476.30,476.30,476.30
1988-01-21,478.64,478.41,478.41,478.41
1988-01-22,478.41,477.47,477.47,477.47
1988-01-25,477.63,469.44,469.44,469.44
1988-01-26,471.78,470.07,470.07,470.07
1988-01-27,470.85,465.78,465.78,465.78
1988-01-28,467.88,466.56,466.56,466.56
1988-01-29,467.49,454.01,454.01,454.01
1988-02-01,455.80,454.63,454.63,454.63
1988-02-02,457.75,454.01,454.01,454.01
1988-02-03,454.63,439.35,439.35,439.35
1988-02-04,445.04,445.04,445.04,445.04
1988-02-05,447.38,440.36,440.36,440.36
1988-02-08,444.26,440.13,440.13,440.13
1988-02-09,442.86,441.92,441.92,441.92
1988-02-10,444.81,440.91,440.91,440.91
1988-02-11,441.53,440.13,440.13,440.13
1988-02-12,445.59,445.43,445.43,445.43
1988-02-15,446.21,445.04,445.04,445.04
1988-02-16,445.20,444.65,444.65,444.65
1988-02-17,446.99,446.21,446.21,446.21
1988-02-18,448.55,442.70,442.70,442.70
1988-02-19,446.21,445.04,445.04,445.04
1988-02-22,446.83,444.42,444.42,444.42
1988-02-23,445.20,441.30,441.30,441.30
1988-02-24,442.31,431.94,431.94,431.94
1988-02-25,434.67,432.96,432.96,432.96
1988-02-26,434.52,429.45,429.45,429.45
1988-02-29,431.01,430.23,430.23,430.23
1988-03-01,431.55,430.77,430.77,430.77
1988-03-02,433.35,430.62,430.62,430.62
1988-03-03,431.16,427.66,427.66,427.66
1988-03-04,438.96,437.40,437.40,437.40
1988-03-07,437.40,437.25,437.25,437.25
1988-03-08,438.57,435.06,435.06,435.06
1988-03-09,437.40,436.07,436.07,436.07
1988-03-10,443.25,442.08,442.08,442.08
1988-03-11,444.42,441.14,441.14,441.14
1988-03-14,442.31,441.69,441.69,441.69
1988-03-15,446.99,446.21,446.21,446.21
1988-03-16,447.77,445.04,445.04,445.04
1988-03-17,447.61,443.64,443.64,443.64
1988-03-18,445.20,444.26,444.26,444.26
1988-03-21,451.90,448.94,448.94,448.94
1988-03-22,450.73,448.78,448.78,448.78
1988-03-23,453.07,450.89,450.89,450.89
1988-03-24,456.74,453.23,453.23,453.23
1988-03-25,454.24,452.29,452.29,452.29
1988-03-28,455.41,455.18,455.18,455.18
1988-03-29,457.36,455.02,455.02,455.02
1988-03-30,457.51,456.74,456.74,456.74
1988-03-31,459.07,453.85,453.85,453.85
1988-04-04,458.68,455.41,455.41,455.41
1988-04-05,455.80,452.06,452.06,452.06
1988-04-06,452.84,447.38,447.38,447.38
1988-04-07,450.34,449.17,449.17,449.17
1988-04-08,451.12,450.11,450.11,450.11
1988-04-11,452.06,451.12,451.12,451.12
1988-04-12,451.67,449.95,449.95,449.95
1988-04-13,450.11,446.21,446.21,446.21
1988-04-14,454.63,452.84,452.84,452.84
1988-04-15,457.75,454.79,454.79,454.79
1988-04-18,460.24,458.30,458.30,458.30
1988-04-19,458.30,456.97,456.97,456.97
1988-04-20,459.70,455.41,455.41,455.41
1988-04-21,457.51,453.85,453.85,453.85
1988-04-22,453.85,449.33,449.33,449.33
1988-04-25,450.11,446.99,446.99,446.99
1988-04-26,449.56,448.39,448.39,448.39
1988-04-27,452.06,451.12,451.12,451.12
1988-04-28,452.45,449.95,449.95,449.95
1988-04-29,449.95,449.95,449.95,449.95
1988-05-02,450.73,444.42,444.42,444.42
1988-05-03,446.21,445.20,445.20,445.20
1988-05-04,444.03,444.03,444.03,444.03
1988-05-05,445.59,444.81,444.81,444.81
1988-05-06,446.44,442.86,442.86,442.86
1988-05-09,446.99,446.60,446.60,446.60
1988-05-10,450.50,449.33,449.33,449.33
1988-05-11,450.73,449.17,449.17,449.17
1988-05-12,453.62,451.28,451.28,451.28
1988-05-13,452.06,451.12,451.12,451.12
1988-05-16,456.09,453.44,453.44,453.44
1988-05-17,456.29,453.44,453.44,453.44
1988-05-18,455.96,455.44,455.44,455.44
1988-05-19,459.33,455.70,455.70,455.70
1988-05-20,457.71,456.09,456.09,456.09
1988-05-23,460.95,460.04,460.04,460.04
1988-05-24,460.17,459.07,459.07,459.07
1988-05-25,459.91,453.44,453.44,453.44
1988-05-26,454.21,452.79,452.79,452.79
1988-05-27,453.82,450.33,450.33,450.33
1988-05-30,453.82,452.08,452.08,452.08
1988-05-31,455.44,454.41,454.41,454.41
1988-06-01,460.17,456.67,456.67,456.67
1988-06-02,466.84,466.84,466.84,466.84
1988-06-03,468.20,464.18,464.18,464.18
1988-06-06,465.09,462.69,462.69,462.69
1988-06-07,464.83,458.94,458.94,458.94
1988-06-08,459.33,455.70,455.70,455.70
1988-06-09,458.16,456.93,456.93,456.93
1988-06-10,458.68,448.84,448.84,448.84
1988-06-13,451.17,449.42,449.42,449.42
1988-06-14,451.17,450.33,450.33,450.33
1988-06-15,453.56,452.66,452.66,452.66
1988-06-16,455.05,449.68,449.68,449.68
1988-06-17,455.70,454.08,454.08,454.08
1988-06-20,455.44,450.59,450.59,450.59
1988-06-21,453.95,451.43,451.43,451.43
1988-06-22,450.33,449.42,449.42,449.42
1988-06-23,449.68,447.29,447.29,447.29
1988-06-24,447.54,442.95,442.95,442.95
1988-06-27,444.05,442.95,442.95,442.95
1988-06-28,444.69,437.19,437.19,437.19
1988-06-29,438.54,435.70,435.70,435.70
1988-06-30,437.83,434.92,434.92,434.92
1988-07-01,437.83,437.06,437.06,437.06
1988-07-04,440.03,437.19,437.19,437.19
1988-07-05,438.42,437.83,437.83,437.83
1988-07-06,439.19,438.42,438.42,438.42
1988-07-07,441.78,438.93,438.93,438.93
1988-07-08,440.03,438.42,438.42,438.42
1988-07-11,439.71,434.53,434.53,434.53
1988-07-12,437.06,436.67,436.67,436.67
1988-07-13,441.20,439.90,439.90,439.90
1988-07-14,442.04,438.29,438.29,438.29
1988-07-15,441.59,439.90,439.90,439.90
1988-07-18,438.67,437.44,437.44,437.44
1988-07-19,446.83,445.41,445.41,445.41
1988-07-20,446.44,444.18,444.18,444.18
1988-07-21,447.80,441.33,441.33,441.33
1988-07-22,443.66,442.04,442.04,442.04
1988-07-25,443.79,426.83,426.83,426.83
1988-07-26,433.56,432.07,432.07,432.07
1988-07-27,433.95,433.17,433.17,433.17
1988-07-28,434.08,431.94,431.94,431.94
1988-07-29,437.57,435.70,435.70,435.70
1988-08-01,437.44,434.34,434.34,434.34
1988-08-02,435.44,431.42,431.42,431.42
1988-08-03,434.79,433.17,433.17,433.17
1988-08-04,434.08,432.78,432.78,432.78
1988-08-05,433.56,431.68,431.68,431.68
1988-08-08,433.17,430.32,430.32,430.32
1988-08-09,431.68,427.41,427.41,427.41
1988-08-10,429.29,428.83,428.83,428.83
1988-08-11,430.19,428.83,428.83,428.83
1988-08-12,434.53,430.90,430.90,430.90
1988-08-15,433.04,432.65,432.65,432.65
1988-08-16,435.18,428.57,428.57,428.57
1988-08-17,431.03,430.45,430.45,430.45
1988-08-18,432.65,431.68,431.68,431.68
1988-08-19,432.91,431.16,431.16,431.16
1988-08-22,434.34,433.17,433.17,433.17
1988-08-23,433.82,431.94,431.94,431.94
1988-08-24,436.54,434.66,434.66,434.66
1988-08-25,436.41,432.07,432.07,432.07
1988-08-26,434.34,431.68,431.68,431.68
1988-08-29,432.46,429.42,429.42,429.42
1988-08-30,429.93,428.19,428.19,428.19
1988-08-31,431.42,430.58,430.58,430.58
1988-09-01,431.03,430.19,430.19,430.19
1988-09-02,429.93,429.29,429.29,429.29
1988-09-05,428.83,427.28,427.28,427.28
1988-09-06,429.42,426.44,426.44,426.44
1988-09-07,428.44,427.67,427.67,427.67
1988-09-08,429.55,428.44,428.44,428.44
1988-09-09,429.93,421.58,421.58,421.58
1988-09-12,422.94,420.68,420.68,420.68
1988-09-13,422.68,420.68,420.68,420.68
1988-09-14,422.94,420.68,420.68,420.68
1988-09-15,421.77,417.05,417.05,417.05
1988-09-16,418.07,411.55,411.55,411.55
1988-09-19,410.94,408.68,408.68,408.68
1988-09-20,410.89,405.14,405.14,405.14
1988-09-21,404.92,397.40,397.40,397.40
1988-09-22,400.17,398.62,398.62,398.62
1988-09-23,400.77,393.09,393.09,393.09
1988-09-26,395.63,394.47,394.47,394.47
1988-09-27,397.79,397.24,397.24,397.24
1988-09-28,399.00,397.79,397.79,397.79
1988-09-29,400.17,396.02,396.02,396.02
1988-09-30,398.01,394.03,394.03,394.03
1988-10-03,399.12,397.35,397.35,397.35
1988-10-04,399.12,397.79,397.79,397.79
1988-10-05,401.05,400.17,400.17,400.17
1988-10-06,404.75,403.37,403.37,403.37
1988-10-07,404.25,402.76,402.76,402.76
1988-10-10,409.67,408.07,408.07,408.07
1988-10-11,410.17,404.03,404.03,404.03
1988-10-12,411.44,407.62,407.62,407.62
1988-10-13,409.78,406.63,406.63,406.63
1988-10-14,410.78,408.79,408.79,408.79
1988-10-17,413.81,411.83,411.83,411.83
1988-10-18,413.70,411.83,411.83,411.83
1988-10-19,413.15,410.89,410.89,410.89
1988-10-20,412.82,412.05,412.05,412.05
1988-10-21,411.55,408.01,408.01,408.01
1988-10-24,407.13,405.64,405.64,405.64
1988-10-25,407.51,406.19,406.19,406.19
1988-10-26,408.51,408.18,408.18,408.18
1988-10-27,408.40,407.13,407.13,407.13
1988-10-28,415.69,412.16,412.16,412.16
1988-10-31,413.70,412.16,412.16,412.16
1988-11-01,412.05,411.05,411.05,411.05
1988-11-02,422.22,421.33,421.33,421.33
1988-11-03,424.70,421.06,421.06,421.06
1988-11-04,421.83,421.06,421.06,421.06
1988-11-07,422.93,422.11,422.11,422.11
1988-11-08,422.44,418.35,418.35,418.35
1988-11-09,423.10,421.83,421.83,421.83
1988-11-10,423.82,418.29,418.29,418.29
1988-11-11,421.33,420.83,420.83,420.83
1988-11-14,424.43,422.82,422.82,422.82
1988-11-15,425.81,422.82,422.82,422.82
1988-11-16,426.80,423.43,423.43,423.43
1988-11-17,424.59,422.22,422.22,422.22
1988-11-18,420.34,416.80,416.80,416.80
1988-11-21,417.90,415.31,415.31,415.31
1988-11-22,420.17,417.46,417.46,417.46
1988-11-23,420.06,419.06,419.06,419.06
1988-11-24,420.17,419.78,419.78,419.78
1988-11-25,424.81,424.10,424.10,424.10
1988-11-28,424.98,422.11,422.11,422.11
1988-11-29,423.71,421.33,421.33,421.33
1988-11-30,423.93,423.60,423.60,423.60
1988-12-01,425.81,422.93,422.93,422.93
1988-12-02,432.11,430.34,430.34,430.34
1988-12-05,430.84,428.18,428.18,428.18
1988-12-06,429.23,427.08,427.08,427.08
1988-12-07,426.86,422.22,422.22,422.22
1988-12-08,423.82,423.43,423.43,423.43
1988-12-09,422.82,422.33,422.33,422.33
1988-12-12,421.83,419.56,419.56,419.56
1988-12-13,420.72,419.29,419.29,419.29
1988-12-14,421.72,420.83,420.83,420.83
1988-12-15,421.55,412.65,412.65,412.65
1988-12-16,414.31,412.65,412.65,412.65
1988-12-19,414.81,413.93,413.93,413.93
1988-12-20,414.42,413.93,413.93,413.93
1988-12-21,415.92,414.81,414.81,414.81
1988-12-22,417.90,417.08,417.08,417.08
1988-12-23,418.35,417.90,417.90,417.90
1988-12-27,418.95,417.68,417.68,417.68
1988-12-28,416.96,412.82,412.82,412.82
1988-12-29,414.04,407.40,407.40,407.40
1988-12-30,412.27,409.39,409.39,409.39
1989-01-03,413.93,410.28,410.28,410.28
1989-01-04,411.44,408.07,408.07,408.07
1989-01-05,409.50,407.40,407.40,407.40
1989-01-06,408.56,405.30,405.30,405.30
1989-01-09,406.52,404.53,404.53,404.53
1989-01-10,406.52,403.37,403.37,403.37
1989-01-11,404.37,402.87,402.87,402.87
1989-01-12,405.14,404.14,404.14,404.14
1989-01-13,406.52,401.77,401.77,401.77
1989-01-16,402.04,401.27,401.27,401.27
1989-01-17,402.93,402.04,402.04,402.04
1989-01-18,403.87,401.55,401.55,401.55
1989-01-19,404.37,403.13,403.13,403.13
1989-01-20,407.90,407.66,407.66,407.66
1989-01-23,408.49,406.90,406.90,406.90
1989-01-24,409.60,404.90,404.90,404.90
1989-01-25,405.49,405.13,405.13,405.13
1989-01-26,406.84,402.01,402.01,402.01
1989-01-27,403.01,394.78,394.78,394.78
1989-01-30,396.01,394.19,394.19,394.19
1989-01-31,395.84,390.31,390.31,390.31
1989-02-01,394.25,391.84,391.84,391.84
1989-02-02,393.25,390.78,390.78,390.78
1989-02-03,392.13,391.13,391.13,391.13
1989-02-06,392.25,391.37,391.37,391.37
1989-02-07,392.60,389.84,389.84,389.84
1989-02-08,394.37,393.60,393.60,393.60
1989-02-09,396.01,392.90,392.90,392.90
1989-02-10,394.49,386.72,386.72,386.72
1989-02-13,387.25,384.78,384.78,384.78
1989-02-14,386.84,384.37,384.37,384.37
1989-02-15,384.66,383.37,383.37,383.37
1989-02-16,384.49,382.84,382.84,382.84
1989-02-17,383.78,379.90,379.90,379.90
1989-02-20,382.43,382.13,382.13,382.13
1989-02-21,388.43,385.43,385.43,385.43
1989-02-22,387.43,386.07,386.07,386.07
1989-02-23,391.90,390.37,390.37,390.37
1989-02-24,390.72,388.96,388.96,388.96
1989-02-27,391.84,385.90,385.90,385.90
1989-02-28,387.25,386.90,386.90,386.90
1989-03-01,386.72,383.55,383.55,383.55
1989-03-02,384.55,383.31,383.31,383.31
1989-03-03,387.13,386.13,386.13,386.13
1989-03-06,389.55,387.13,387.13,387.13
1989-03-07,392.90,392.66,392.66,392.66
1989-03-08,395.60,392.19,392.19,392.19
1989-03-09,394.72,394.07,394.07,394.07
1989-03-10,397.37,393.43,393.43,393.43
1989-03-13,394.01,393.25,393.25,393.25
1989-03-14,397.01,395.01,395.01,395.01
1989-03-15,395.43,390.72,390.72,390.72
1989-03-16,391.13,388.60,388.60,388.60
1989-03-17,394.19,392.37,392.37,392.37
1989-03-20,396.43,394.90,394.90,394.90
1989-03-21,395.78,393.13,393.13,393.13
1989-03-22,394.43,393.43,393.43,393.43
1989-03-23,396.01,391.49,391.49,391.49
1989-03-27,391.90,389.96,389.96,389.96
1989-03-28,391.66,381.96,381.96,381.96
1989-03-29,383.90,381.37,381.37,381.37
1989-03-30,384.72,380.25,380.25,380.25
1989-03-31,384.78,384.66,384.66,384.66
1989-04-03,386.07,385.49,385.49,385.49
1989-04-04,387.49,385.72,385.72,385.72
1989-04-05,385.31,383.43,383.43,383.43
1989-04-06,384.60,383.60,383.60,383.60
1989-04-07,384.72,382.66,382.66,382.66
1989-04-10,386.31,385.31,385.31,385.31
1989-04-11,385.72,384.60,384.60,384.60
1989-04-12,388.43,386.72,386.72,386.72
1989-04-13,391.49,389.31,389.31,389.31
1989-04-14,389.96,384.72,384.72,384.72
1989-04-17,385.66,384.96,384.96,384.96
1989-04-18,385.72,382.90,382.90,382.90
1989-04-19,384.55,382.43,382.43,382.43
1989-04-20,385.25,385.13,385.13,385.13
1989-04-21,385.72,383.96,383.96,383.96
1989-04-24,387.43,386.43,386.43,386.43
1989-04-25,386.60,384.60,384.60,384.60
1989-04-26,384.96,383.90,383.90,383.90
1989-04-27,385.13,381.96,381.96,381.96
1989-04-28,382.37,377.72,377.72,377.72
1989-05-01,378.37,377.72,377.72,377.72
1989-05-02,377.90,377.07,377.07,377.07
1989-05-03,379.66,377.72,377.72,377.72
1989-05-04,378.90,376.72,376.72,376.72
1989-05-05,377.90,376.96,376.96,376.96
1989-05-08,378.96,375.37,375.37,375.37
1989-05-09,378.25,377.90,377.90,377.90
1989-05-10,379.07,376.19,376.19,376.19
1989-05-11,379.90,379.31,379.31,379.31
1989-05-12,380.07,375.96,375.96,375.96
1989-05-15,376.19,374.07,374.07,374.07
1989-05-16,375.25,373.60,373.60,373.60
1989-05-17,374.19,371.66,371.66,371.66
1989-05-18,371.72,368.19,368.19,368.19
1989-05-19,368.96,364.37,364.37,364.37
1989-05-22,363.37,361.49,361.49,361.49
1989-05-23,365.25,361.78,361.78,361.78
1989-05-24,363.92,361.94,361.94,361.94
1989-05-25,365.75,365.75,365.75,365.75
1989-05-26,367.69,363.96,363.96,363.96
1989-05-29,363.25,362.69,362.69,362.69
1989-05-30,364.88,363.17,363.17,363.17
1989-05-31,364.56,361.23,361.23,361.23
1989-06-01,362.46,362.10,362.10,362.10
1989-06-02,367.45,367.18,367.18,367.18
1989-06-05,368.96,365.35,365.35,365.35
1989-06-06,378.16,377.17,377.17,377.17
1989-06-07,377.96,374.36,374.36,374.36
1989-06-08,375.47,372.73,372.73,372.73
1989-06-09,373.44,356.98,356.98,356.98
1989-06-12,361.86,360.75,360.75,360.75
1989-06-13,363.25,362.06,362.06,362.06
1989-06-14,363.17,361.66,361.66,361.66
1989-06-15,367.65,366.26,366.26,366.26
1989-06-16,367.45,364.32,364.32,364.32
1989-06-19,366.86,366.03,366.03,366.03
1989-06-20,368.76,364.88,364.88,364.88
1989-06-21,371.26,370.94,370.94,370.94
1989-06-22,371.86,369.71,369.71,369.71
1989-06-23,379.95,376.97,376.97,376.97
1989-06-26,376.65,374.08,374.08,374.08
1989-06-27,377.05,375.66,375.66,375.66
1989-06-28,377.05,374.95,374.95,374.95
1989-06-29,378.68,369.95,369.95,369.95
1989-06-30,375.07,373.44,373.44,373.44
1989-07-03,377.37,376.97,376.97,376.97
1989-07-04,378.56,376.46,376.46,376.46
1989-07-05,386.45,384.27,384.27,384.27
1989-07-06,386.25,384.47,384.47,384.47
1989-07-07,385.54,381.57,381.57,381.57
1989-07-10,383.87,382.72,382.72,382.72
1989-07-11,382.05,379.47,379.47,379.47
1989-07-12,380.15,377.05,377.05,377.05
1989-07-13,378.88,375.07,375.07,375.07
1989-07-14,376.97,370.07,370.07,370.07
1989-07-17,372.17,370.27,370.27,370.27
1989-07-18,372.97,372.05,372.05,372.05
1989-07-19,372.17,367.97,367.97,367.97
1989-07-20,373.36,370.71,370.71,370.71
1989-07-21,373.72,371.70,371.70,371.70
1989-07-24,373.76,372.45,372.45,372.45
1989-07-25,373.72,372.77,372.77,372.77
1989-07-26,375.27,374.16,374.16,374.16
1989-07-27,375.07,372.53,372.53,372.53
1989-07-28,380.23,366.30,366.30,366.30
1989-07-31,370.07,370.07,370.07,370.07
1989-08-01,370.47,369.99,369.99,369.99
1989-08-02,370.71,369.36,369.36,369.36
1989-08-03,374.04,373.09,373.09,373.09
1989-08-04,372.29,367.33,367.33,367.33
1989-08-07,368.21,366.06,366.06,366.06
1989-08-08,366.78,365.83,365.83,365.83
1989-08-09,366.38,365.75,365.75,365.75
1989-08-10,366.78,365.75,365.75,365.75
1989-08-11,365.83,363.29,363.29,363.29
