일자,티커,이름,거래소,시가,고가,저가,종가,거래량
20250724,SMH,반도체ETF2,NAS,287.185,288.27,284.92,287.8,5902611.0
20250724,SOXX,반도체ETF,NAS,241.59,242.09,239.46,241.56,4166836.0
20250724,TSM,TSMC ADR,NYS,240.205,241.95,238.03,241.6,9081946.0
20250725,AVGO,브로드컴,NAS,288.07,292.5943,287.27,290.18,12476248.0
20250725,MU,마이크론,NAS,110.99,111.5,108.83,111.26,16372323.0
20250725,NVDA,엔비디아,NAS,173.61,174.72,172.96,173.5,122316792.0
20250725,QQQ,나스닥100,NAS,564.93,567.695,564.27,566.37,30630813.0
20250725,SMH,반도체ETF2,NAS,286.23,288.04,285.06,287.49,4014949.0
20250725,SOXX,반도체ETF,NAS,240.1,241.67,239.0963,241.54,3511499.0
20250725,TSM,TSMC ADR,NYS,241.32,246.24,240.94,245.6,11593366.0
20250728,AVGO,브로드컴,NAS,292.46,295.45,290.59,294.3,13683375.0
20250728,MU,마이크론,NAS,111.72,112.0,109.86,111.25,12932264.0
20250728,NVDA,엔비디아,NAS,174.02,177.0,173.97,176.75,140023521.0
20250728,QQQ,나스닥100,NAS,567.74,569.04,566.87,568.14,31498739.0
20250728,SMH,반도체ETF2,NAS,289.78,291.57,289.29,291.41,5671906.0
20250728,SOXX,반도체ETF,NAS,244.21,246.0,243.91,245.75,6432959.0
20250728,TSM,TSMC ADR,NYS,243.0,243.95,241.05,242.75,11892202.0
20250729,AVGO,브로드컴,NAS,297.5,302.19,294.87,297.42,19210780.0
20250729,MU,마이크론,NAS,112.045,113.54,110.67,111.96,16653250.0
20250729,NVDA,엔비디아,NAS,177.96,179.38,175.02,175.51,154077512.0
20250729,QQQ,나스닥100,NAS,570.76,572.11,566.53,567.26,45463317.0
20250729,SMH,반도체ETF2,NAS,293.56,296.7292,291.48,292.9,6968672.0
20250729,SOXX,반도체ETF,NAS,247.29,249.53,244.5,246.19,5299739.0
20250729,TSM,TSMC ADR,NYS,241.495,243.97,239.82,241.33,9411525.0
20250730,AVGO,브로드컴,NAS,297.15,303.255,295.8,302.62,16738929.0
20250730,MU,마이크론,NAS,112.6,114.89,112.41,114.74,16378824.0
20250730,NVDA,엔비디아,NAS,176.51,179.89,176.04,179.27,174312208.0
20250730,QQQ,나스닥100,NAS,568.18,570.62,565.05,568.02,43433777.0
20250730,SMH,반도체ETF2,NAS,294.76,297.38,293.59,296.26,7930267.0
20250730,SOXX,반도체ETF,NAS,248.36,249.5,245.87,247.95,5300502.0
20250730,TSM,TSMC ADR,NYS,242.12,244.57,241.22,242.91,6823770.0
20250731,AVGO,브로드컴,NAS,302.8,306.949,290.225,293.7,25488478.0
20250731,MU,마이크론,NAS,112.19,112.27,106.94,109.14,29224343.0
20250731,NVDA,엔비디아,NAS,182.9,183.3,175.93,177.87,221685446.0
20250731,QQQ,나스닥100,NAS,574.54,574.63,563.87,565.01,64613590.0
20250731,SMH,반도체ETF2,NAS,294.7,294.92,286.05,288.78,9928055.0
20250731,SOXX,반도체ETF,NAS,245.04,245.2946,237.66,240.03,9419309.0
20250731,TSM,TSMC ADR,NYS,245.98,247.41,239.8,241.62,13490682.0
20250801,AVGO,브로드컴,NAS,286.535,292.6365,281.61,288.64,21428128.0
20250801,MU,마이크론,NAS,105.49,106.5,103.38,104.88,24003253.0
20250801,NVDA,엔비디아,NAS,174.09,176.54,170.89,173.72,204528985.0
20250801,QQQ,나스닥100,NAS,558.83,559.02,551.68,553.88,69400789.0
20250801,SMH,반도체ETF2,NAS,282.91,286.9366,279.19,283.95,14032196.0
20250801,SOXX,반도체ETF,NAS,235.505,239.61,232.33,237.24,8549045.0
20250801,TSM,TSMC ADR,NYS,235.62,237.19,231.8401,235.21,13549793.0
20250804,AVGO,브로드컴,NAS,292.2,298.48,291.4,297.72,17164629.0
20250804,MU,마이크론,NAS,106.015,107.88,105.46,107.77,14780563.0
20250804,NVDA,엔비디아,NAS,175.16,180.2,174.52,180.0,148174609.0
20250804,QQQ,나스닥100,NAS,559.05,564.315,558.95,564.1,47669751.0
20250804,SMH,반도체ETF2,NAS,286.29,290.31,285.21,290.19,5323179.0
20250804,SOXX,반도체ETF,NAS,238.76,240.855,237.77,240.4,6189549.0
20250804,TSM,TSMC ADR,NYS,237.91,239.0,236.39,239.0,6450728.0
20250805,AVGO,브로드컴,NAS,297.81,301.2,291.45,292.93,18477469.0
20250805,MU,마이크론,NAS,109.3,110.635,106.83,109.06,17835962.0
20250805,NVDA,엔비디아,NAS,179.62,180.26,175.9,178.26,156407621.0
20250805,QQQ,나스닥100,NAS,565.39,566.5607,559.73,560.27,48666640.0
20250805,SMH,반도체ETF2,NAS,290.74,291.33,284.21,287.1,6918330.0
20250805,SOXX,반도체ETF,NAS,241.76,242.45,235.88,238.73,5149748.0
20250805,TSM,TSMC ADR,NYS,238.325,238.63,230.17,232.47,11868867.0
20250806,AVGO,브로드컴,NAS,292.9,302.81,291.9044,301.67,17392100.0
20250806,MU,마이크론,NAS,107.9,108.955,106.75,108.78,13021881.0
20250806,NVDA,엔비디아,NAS,176.325,179.9,176.25,179.42,137192265.0
20250806,QQQ,나스닥100,NAS,561.11,567.76,560.63,567.32,41823677.0
20250806,SMH,반도체ETF2,NAS,284.83,287.23,282.77,286.62,6124256.0
20250806,SOXX,반도체ETF,NAS,236.56,237.46,233.67,236.93,4966506.0
20250806,TSM,TSMC ADR,NYS,231.03,232.2,228.82,231.37,9457183.0
20250807,AVGO,브로드컴,NAS,306.17,310.34,299.8807,303.76,16319444.0
20250807,MU,마이크론,NAS,114.14,115.28,110.79,111.87,18986483.0
20250807,NVDA,엔비디아,NAS,181.57,183.88,178.795,180.77,151878365.0
20250807,QQQ,나스닥100,NAS,571.67,573.32,565.11,569.24,44462972.0
20250807,SMH,반도체ETF2,NAS,292.83,294.71,288.62,291.12,8069437.0
20250807,SOXX,반도체ETF,NAS,242.04,243.37,238.89,240.84,6073447.0
20250807,TSM,TSMC ADR,NYS,244.47,247.84,240.8,242.62,17691005.0
20250808,AVGO,브로드컴,NAS,304.05,307.87,302.5518,304.97,12458746.0
20250808,MU,마이크론,NAS,112.17,119.3299,111.67,118.89,28962204.0
20250808,NVDA,엔비디아,NAS,181.55,183.3,180.4,182.7,123396679.0
20250808,QQQ,나스닥100,NAS,570.45,574.77,570.15,574.55,35255472.0
20250808,SMH,반도체ETF2,NAS,291.93,293.92,290.65,293.53,5121579.0
20250808,SOXX,반도체ETF,NAS,241.005,243.18,240.29,242.87,5301269.0
20250808,TSM,TSMC ADR,NYS,243.16,243.16,238.97,241.83,10552538.0
20250811,AVGO,브로드컴,NAS,305.05,308.31,301.29,303.9,12396384.0
20250811,MU,마이크론,NAS,124.97,127.28,121.65,123.72,35065759.0
20250811,NVDA,엔비디아,NAS,182.05,183.84,180.25,182.06,138323191.0
20250811,QQQ,나스닥100,NAS,574.69,576.8,571.57,572.85,33112917.0
20250811,SMH,반도체ETF2,NAS,294.51,297.09,292.73,293.4,5799738.0
20250811,SOXX,반도체ETF,NAS,243.78,246.51,241.95,242.41,4127866.0
20250811,TSM,TSMC ADR,NYS,242.04,245.35,241.54,242.09,8272863.0
20250812,AVGO,브로드컴,NAS,306.63,313.44,304.665,312.83,17624009.0
20250812,MU,마이크론,NAS,124.7,128.55,123.0424,127.75,25990637.0
20250812,NVDA,엔비디아,NAS,182.96,184.48,179.46,183.16,145729202.0
20250812,QQQ,나스닥100,NAS,575.16,580.35,572.485,580.05,42271441.0
20250812,SMH,반도체ETF2,NAS,295.29,300.24,293.15,300.1,7598549.0
20250812,SOXX,반도체ETF,NAS,244.24,250.38,242.71,250.16,10096074.0
20250812,TSM,TSMC ADR,NYS,243.72,244.77,241.7,244.29,7301986.0
20250813,AVGO,브로드컴,NAS,316.75,317.35,304.75,309.09,17371167.0
20250813,MU,마이크론,NAS,127.58,128.6,123.35,124.27,18438169.0
20250813,NVDA,엔비디아,NAS,182.615,183.97,179.35,181.59,179871724.0
20250813,QQQ,나스닥100,NAS,582.76,583.3199,578.94,580.34,41209294.0
20250813,SMH,반도체ETF2,NAS,301.84,302.98,298.57,301.28,8959735.0
20250813,SOXX,반도체ETF,NAS,252.133,254.1,251.04,253.88,6022389.0
20250813,TSM,TSMC ADR,NYS,246.43,246.43,239.94,241.44,7971850.0
20250814,AVGO,브로드컴,NAS,307.01,314.1651,307.0001,311.23,15717631.0
20250814,MU,마이크론,NAS,123.2,125.74,121.4,125.29,12235946.0
20250814,NVDA,엔비디아,NAS,179.75,183.02,179.46,182.02,129553959.0
20250814,QQQ,나스닥100,NAS,578.28,581.88,577.91,579.89,45425043.0
20250814,SMH,반도체ETF2,NAS,298.0,302.8,297.28,301.92,5826969.0
20250814,SOXX,반도체ETF,NAS,250.36,255.06,250.05,254.14,5315659.0
20250814,TSM,TSMC ADR,NYS,237.97,241.38,236.82,241.0,11040536.0
20250815,AVGO,브로드컴,NAS,311.03,311.5,299.76,306.34,22806938.0
20250815,MU,마이크론,NAS,123.17,123.38,119.44,120.87,18986654.0
20250815,NVDA,엔비디아,NAS,181.88,181.9,178.0417,180.45,156602161.0
20250815,QQQ,나스닥100,NAS,579.8,579.84,575.5743,577.34,49480161.0
20250815,SMH,반도체ETF2,NAS,299.36,299.36,293.94,295.65,9026333.0
20250815,SOXX,반도체ETF,NAS,252.19,252.27,247.62,248.32,6840108.0
20250815,TSM,TSMC ADR,NYS,240.33,240.8,237.26,238.88,8155486.0
20250818,AVGO,브로드컴,NAS,302.7,306.17,299.0,305.76,14724667.0
20250818,MU,마이크론,NAS,121.35,123.68,120.66,123.55,12208770.0
20250818,NVDA,엔비디아,NAS,180.6,182.9375,180.59,182.01,132007959.0
20250818,QQQ,나스닥100,NAS,576.44,577.765,575.2412,577.11,29830957.0
20250818,SMH,반도체ETF2,NAS,294.915,297.19,294.78,296.86,5577455.0
20250818,SOXX,반도체ETF,NAS,247.54,249.34,247.48,249.05,4978214.0
20250818,TSM,TSMC ADR,NYS,239.99,242.8575,239.99,241.41,6919779.0
20250819,AVGO,브로드컴,NAS,302.415,302.8999,292.39,294.91,20149581.0
20250819,MU,마이크론,NAS,122.94,124.24,121.31,122.05,11491231.0
20250819,NVDA,엔비디아,NAS,182.43,182.5,175.49,175.64,185229219.0
20250819,QQQ,나스닥100,NAS,576.39,576.56,568.25,569.28,53752635.0
20250819,SMH,반도체ETF2,NAS,296.86,297.12,290.63,290.87,8191866.0
20250819,SOXX,반도체ETF,NAS,249.07,250.04,244.72,245.15,3508013.0
20250819,TSM,TSMC ADR,NYS,240.02,240.165,232.58,232.7,14594688.0
20250820,AVGO,브로드컴,NAS,295.46,295.49,281.87,291.17,23600512.0
20250820,MU,마이크론,NAS,118.7,118.91,113.46,117.21,25794993.0
20250820,NVDA,엔비디아,NAS,175.165,176.0,168.801,175.4,215142725.0
20250820,QQQ,나스닥100,NAS,568.33,568.45,558.84,565.9,76781087.0
20250820,SMH,반도체ETF2,NAS,290.0,290.0,281.15,288.96,10091017.0
20250820,SOXX,반도체ETF,NAS,244.635,244.635,237.1,243.74,9423054.0
20250820,TSM,TSMC ADR,NYS,228.14,229.03,223.7,228.6,17165201.0
20250821,AVGO,브로드컴,NAS,290.06,292.385,286.17,289.6,14946309.0
20250821,MU,마이크론,NAS,117.0,117.73,115.61,115.79,13174938.0
20250821,NVDA,엔비디아,NAS,174.85,176.9,173.81,174.98,140040850.0
20250821,QQQ,나스닥100,NAS,564.35,566.49,560.98,563.28,46436899.0
20250821,SMH,반도체ETF2,NAS,287.78,289.87,285.88,287.46,6067701.0
20250821,SOXX,반도체ETF,NAS,242.47,244.12,241.0,242.36,4581134.0
20250821,TSM,TSMC ADR,NYS,228.15,230.33,226.26,227.33,7449144.0
20250822,AVGO,브로드컴,NAS,291.745,300.09,289.0101,294.0,16301330.0
20250822,MU,마이크론,NAS,117.65,120.7,116.51,117.68,17038258.0
20250822,NVDA,엔비디아,NAS,172.61,178.59,171.2,177.99,172789427.0
20250822,QQQ,나스닥100,NAS,564.67,573.99,563.27,571.97,51502129.0
20250822,SMH,반도체ETF2,NAS,287.63,296.36,286.54,293.64,5810384.0
20250822,SOXX,반도체ETF,NAS,243.12,251.99,242.44,249.09,6527739.0
20250822,TSM,TSMC ADR,NYS,228.0,234.4493,226.17,232.99,10299467.0
20250825,AVGO,브로드컴,NAS,292.81,298.4016,291.71,294.23,15124746.0
20250825,MU,마이크론,NAS,117.68,118.08,116.1,116.42,8674832.0
20250825,NVDA,엔비디아,NAS,178.35,181.91,176.57,179.81,163012789.0
20250825,QQQ,나스닥100,NAS,570.4,573.2871,569.16,570.32,34044749.0
20250825,SMH,반도체ETF2,NAS,293.75,295.79,292.115,293.92,4964984.0
20250825,SOXX,반도체ETF,NAS,248.85,249.63,247.27,248.51,3654369.0
20250825,TSM,TSMC ADR,NYS,234.3,237.275,232.2501,235.59,7654954.0
20250826,AVGO,브로드컴,NAS,294.35,300.2499,293.99,298.01,25689111.0
20250826,MU,마이크론,NAS,116.09,118.36,115.81,116.5,12584324.0
20250826,NVDA,엔비디아,NAS,180.055,182.39,178.81,181.77,168688186.0
20250826,QQQ,나스닥100,NAS,569.83,572.92,568.8,572.61,34103014.0
20250826,SMH,반도체ETF2,NAS,294.82,297.24,294.67,296.75,4967051.0
20250826,SOXX,반도체ETF,NAS,249.57,251.61,249.51,250.85,3762018.0
20250826,TSM,TSMC ADR,NYS,236.37,238.83,235.73,238.72,9793068.0
20250827,AVGO,브로드컴,NAS,297.53,301.18,293.78,300.25,13830302.0
20250827,MU,마이크론,NAS,116.85,118.73,116.44,117.75,15349289.0
20250827,NVDA,엔비디아,NAS,181.98,182.49,179.1,181.6,235518949.0
20250827,QQQ,나스닥100,NAS,571.59,574.405,570.37,573.49,36927144.0
20250827,SMH,반도체ETF2,NAS,295.85,298.1,294.38,297.66,5646172.0
20250827,SOXX,반도체ETF,NAS,249.88,251.6599,248.82,251.34,4195432.0
20250827,TSM,TSMC ADR,NYS,236.87,239.4,235.4356,239.29,9516362.0
20250828,AVGO,브로드컴,NAS,302.928,311.0,302.333,308.65,18907053.0
20250828,MU,마이크론,NAS,118.88,122.571,118.73,122.0,17295541.0
20250828,NVDA,엔비디아,NAS,180.82,184.47,176.41,180.17,281787824.0
20250828,QQQ,나스닥100,NAS,574.11,578.0,572.46,577.08,46787857.0
20250828,SMH,반도체ETF2,NAS,298.1,300.78,295.98,298.88,7193988.0
20250828,SOXX,반도체ETF,NAS,252.315,254.32,250.9,252.55,5060161.0
20250828,TSM,TSMC ADR,NYS,236.295,240.66,236.0,238.27,8466216.0
20250829,AVGO,브로드컴,NAS,307.01,307.01,293.66,297.39,21610682.0
20250829,MU,마이크론,NAS,122.6,122.7699,118.06,119.01,16774027.0
20250829,NVDA,엔비디아,NAS,178.11,178.15,173.145,174.18,243257873.0
20250829,QQQ,나스닥100,NAS,574.655,575.03,568.54,570.4,56030409.0
20250829,SMH,반도체ETF2,NAS,295.56,295.56,289.1,290.29,13420941.0
20250829,SOXX,반도체ETF,NAS,248.94,248.94,244.17,245.32,8672580.0
20250829,TSM,TSMC ADR,NYS,235.84,235.95,230.58,230.87,15526018.0
20250902,AVGO,브로드컴,NAS,289.34,298.71,287.17,298.24,19693016.0
20250902,MU,마이크론,NAS,115.86,118.555,114.25,118.48,13771931.0
20250902,NVDA,엔비디아,NAS,170.0,172.379,167.22,170.78,231164853.0
20250902,QQQ,나스닥100,NAS,561.31,565.965,559.535,565.62,65876765.0
20250902,SMH,반도체ETF2,NAS,283.09,286.67,281.74,286.48,11543672.0
20250902,SOXX,반도체ETF,NAS,238.67,242.93,238.15,242.83,6659245.0
20250902,TSM,TSMC ADR,NYS,226.15,229.34,225.6301,228.39,13974904.0
20250903,AVGO,브로드컴,NAS,302.29,304.45,296.4,302.39,18529390.0
20250903,MU,마이크론,NAS,119.36,119.44,117.295,118.72,14101285.0
20250903,NVDA,엔비디아,NAS,171.06,172.41,168.875,170.62,164424873.0
20250903,QQQ,나스닥100,NAS,569.23,571.695,566.725,570.07,54230213.0
20250903,SMH,반도체ETF2,NAS,287.36,287.93,283.78,286.43,7249632.0
20250903,SOXX,반도체ETF,NAS,243.23,243.42,239.23,241.68,5473321.0
20250903,TSM,TSMC ADR,NYS,231.515,232.445,228.6,231.39,7198492.0
20250904,AVGO,브로드컴,NAS,305.06,308.78,302.2501,306.1,31220803.0
20250904,MU,마이크론,NAS,118.85,124.41,118.52,124.21,18589051.0
20250904,NVDA,엔비디아,NAS,170.57,171.86,169.41,171.66,141670144.0
20250904,QQQ,나스닥100,NAS,570.74,575.6,569.025,575.23,47526280.0
20250904,SMH,반도체ETF2,NAS,285.24,290.21,284.3,289.86,8079271.0
20250904,SOXX,반도체ETF,NAS,240.06,244.52,238.75,244.17,11842211.0
20250904,TSM,TSMC ADR,NYS,231.35,235.31,230.3,235.21,6241940.0
20250905,AVGO,브로드컴,NAS,355.78,356.34,331.42,334.89,78401554.0
20250905,MU,마이크론,NAS,127.77,131.41,125.66,131.37,28416041.0
20250905,NVDA,엔비디아,NAS,168.03,169.03,164.07,167.02,224441435.0
20250905,QQQ,나스닥100,NAS,580.49,581.12,571.53,576.06,68342532.0
20250905,SMH,반도체ETF2,NAS,295.07,295.15,289.25,293.28,9809634.0
20250905,SOXX,반도체ETF,NAS,247.85,248.5,244.13,247.05,17105531.0
20250905,TSM,TSMC ADR,NYS,240.24,244.55,237.9,243.41,14056566.0
20250908,AVGO,브로드컴,NAS,342.75,354.1656,341.2501,345.65,43535639.0
20250908,MU,마이크론,NAS,130.55,132.2586,128.4,131.46,19492587.0
20250908,NVDA,엔비디아,NAS,167.55,170.96,167.35,168.31,163769133.0
20250908,QQQ,나스닥100,NAS,578.37,580.84,577.77,578.87,46371354.0
20250908,SMH,반도체ETF2,NAS,295.135,297.82,294.8,296.52,7223203.0
20250908,SOXX,반도체ETF,NAS,248.405,249.92,247.56,248.85,10290464.0
20250908,TSM,TSMC ADR,NYS,241.99,247.88,241.62,247.19,12986596.0
20250909,AVGO,브로드컴,NAS,349.545,350.98,335.83,336.67,26972315.0
20250909,MU,마이크론,NAS,131.76,138.0,131.56,135.24,20704950.0
20250909,NVDA,엔비디아,NAS,169.09,170.98,166.7401,170.76,157548392.0
20250909,QQQ,나스닥100,NAS,579.67,580.94,577.04,580.51,44007592.0
20250909,SMH,반도체ETF2,NAS,297.22,297.99,295.11,297.81,6796992.0
20250909,SOXX,반도체ETF,NAS,249.105,249.675,247.23,249.06,9305217.0
20250909,TSM,TSMC ADR,NYS,246.93,254.7299,246.93,250.92,13443419.0
20250910,AVGO,브로드컴,NAS,351.52,372.97,350.55,369.57,51086826.0
20250910,MU,마이크론,NAS,140.02,142.235,138.34,140.0,25791266.0
20250910,NVDA,엔비디아,NAS,176.64,179.29,175.47,177.33,226852020.0
20250910,QQQ,나스닥100,NAS,583.74,583.77,578.55,580.7,49307959.0
20250910,SMH,반도체ETF2,NAS,300.59,302.38,298.775,300.83,10221377.0
20250910,SOXX,반도체ETF,NAS,253.03,254.21,251.86,253.45,13398411.0
20250910,TSM,TSMC ADR,NYS,258.87,264.58,257.75,260.44,18822431.0
20250911,AVGO,브로드컴,NAS,371.18,374.23,358.7604,359.63,29430947.0
20250911,MU,마이크론,NAS,147.72,156.26,147.61,150.57,52446416.0
20250911,NVDA,엔비디아,NAS,179.68,180.28,176.48,177.17,151159274.0
20250911,QQQ,나스닥100,NAS,583.24,584.88,581.62,584.08,44745766.0
20250911,SMH,반도체ETF2,NAS,303.54,305.56,303.17,303.93,7312385.0
20250911,SOXX,반도체ETF,NAS,254.81,256.51,254.62,255.19,10286195.0
20250911,TSM,TSMC ADR,NYS,260.345,261.64,258.2301,258.91,10004967.0
20250912,AVGO,브로드컴,NAS,362.91,364.385,357.16,359.87,31949795.0
20250912,MU,마이크론,NAS,153.55,158.28,153.21,157.23,32288339.0
20250912,NVDA,엔비디아,NAS,177.77,178.595,176.45,177.82,124911026.0
20250912,QQQ,나스닥100,NAS,585.04,587.86,584.1,586.66,50745886.0
20250912,SMH,반도체ETF2,NAS,305.06,305.59,303.1,304.32,5231908.0
20250912,SOXX,반도체ETF,NAS,255.81,256.4,254.16,255.64,7144393.0
20250912,TSM,TSMC ADR,NYS,260.85,260.95,258.38,259.33,8496585.0
20250915,AVGO,브로드컴,NAS,359.87,365.5,356.34,364.09,21792185.0
20250915,MU,마이크론,NAS,156.96,160.3399,156.55,157.77,20101397.0
20250915,NVDA,엔비디아,NAS,175.67,178.85,174.51,177.75,147061559.0
20250915,QQQ,나스닥100,NAS,588.44,591.79,588.295,591.68,44360315.0
20250915,SMH,반도체ETF2,NAS,303.815,307.23,303.01,307.17,5390242.0
20250915,SOXX,반도체ETF,NAS,255.2,257.84,254.53,257.8,7239217.0
20250915,TSM,TSMC ADR,NYS,260.0,262.8,258.75,261.38,8147738.0
20250916,AVGO,브로드컴,NAS,365.425,365.69,356.99,360.0,21306508.0
20250916,MU,마이크론,NAS,157.98,159.56,157.165,158.82,16911615.0
20250916,NVDA,엔비디아,NAS,177.0,177.5,174.38,174.88,140737775.0
20250916,QQQ,나스닥100,NAS,592.61,592.86,590.49,591.18,36942130.0
20250916,SMH,반도체ETF2,NAS,308.425,308.67,305.57,307.21,4227633.0
20250916,SOXX,반도체ETF,NAS,258.29,259.05,256.58,258.58,7543308.0
20250916,TSM,TSMC ADR,NYS,265.92,266.4383,260.61,262.06,10381854.0
20250917,AVGO,브로드컴,NAS,358.85,359.93,341.5,346.17,45197133.0
20250917,MU,마이크론,NAS,157.405,160.59,155.26,159.99,18843556.0
20250917,NVDA,엔비디아,NAS,172.64,173.2,168.41,170.29,211843817.0
20250917,QQQ,나스닥100,NAS,591.1,591.75,584.365,590.0,69384820.0
20250917,SMH,반도체ETF2,NAS,306.5,307.1494,301.37,305.25,9647743.0
20250917,SOXX,반도체ETF,NAS,257.94,260.74,254.83,258.53,6566882.0
20250917,TSM,TSMC ADR,NYS,264.34,264.81,259.73,262.79,10422030.0
20250918,AVGO,브로드컴,NAS,350.0,350.7,343.79,345.35,24663891.0
20250918,MU,마이크론,NAS,162.99,170.45,162.6,168.89,28212796.0
20250918,NVDA,엔비디아,NAS,173.98,177.1,172.96,176.24,191763313.0
20250918,QQQ,나스닥100,NAS,594.91,598.14,592.96,595.32,61069294.0
20250918,SMH,반도체ETF2,NAS,313.55,318.62,312.6,316.97,16335567.0
20250918,SOXX,반도체ETF,NAS,265.06,268.98,264.14,267.57,12601556.0
20250918,TSM,TSMC ADR,NYS,258.0,270.54,257.98,268.64,16917295.0
20250919,AVGO,브로드컴,NAS,344.65,346.27,336.43,344.94,41240071.0
20250919,MU,마이크론,NAS,162.75,163.7,159.38,162.73,37309873.0
20250919,NVDA,엔비디아,NAS,175.77,178.08,175.18,176.67,237182143.0
20250919,QQQ,나스닥100,NAS,597.33,600.05,595.85,599.35,58196109.0
20250919,SMH,반도체ETF2,NAS,316.4,316.51,313.43,315.71,8381595.0
20250919,SOXX,반도체ETF,NAS,267.295,267.4,263.6,265.86,5839134.0
20250919,TSM,TSMC ADR,NYS,266.37,266.57,262.8102,264.87,17640249.0
20250922,AVGO,브로드컴,NAS,342.425,346.67,337.94,338.79,28660030.0
20250922,MU,마이크론,NAS,164.375,167.26,161.59,164.62,25851216.0
20250922,NVDA,엔비디아,NAS,175.3,184.55,174.7053,183.61,269637001.0
20250922,QQQ,나스닥100,NAS,597.74,602.87,597.72,602.2,57154769.0
20250922,SMH,반도체ETF2,NAS,316.27,323.14,316.0,322.17,11618134.0
20250922,SOXX,반도체ETF,NAS,266.65,270.66,266.58,269.83,5721424.0
20250922,TSM,TSMC ADR,NYS,266.54,276.36,265.45,272.63,15630292.0
20250923,AVGO,브로드컴,NAS,340.24,345.215,337.0216,338.94,21944079.0
20250923,MU,마이크론,NAS,165.68,168.99,165.23,166.41,43316501.0
20250923,NVDA,엔비디아,NAS,181.97,182.42,176.21,178.43,192559552.0
20250923,QQQ,나스닥100,NAS,602.37,602.57,596.98,598.2,64635486.0
20250923,SMH,반도체ETF2,NAS,323.16,325.36,320.02,321.7,9158952.0
20250923,SOXX,반도체ETF,NAS,270.79,272.13,267.91,269.51,6068279.0
20250923,TSM,TSMC ADR,NYS,282.395,286.0,280.0,282.71,17830324.0
20250924,AVGO,브로드컴,NAS,339.755,340.0799,333.81,339.31,19677304.0
20250924,MU,마이크론,NAS,165.08,166.0,158.3,161.71,57096440.0
20250924,NVDA,엔비디아,NAS,179.77,179.78,175.4,176.97,143564116.0
20250924,QQQ,나스닥100,NAS,599.58,599.9,593.36,596.1,49850301.0
20250924,SMH,반도체ETF2,NAS,321.395,321.96,317.47,321.11,8632214.0
20250924,SOXX,반도체ETF,NAS,268.74,269.755,265.61,269.1,7825458.0
20250924,TSM,TSMC ADR,NYS,280.305,281.21,276.7177,280.71,10230965.0
20250925,AVGO,브로드컴,NAS,332.99,338.062,327.3,336.1,21678187.0
20250925,MU,마이크론,NAS,157.39,158.95,154.65,156.83,32209195.0
20250925,NVDA,엔비디아,NAS,174.48,180.26,173.125,177.69,191586733.0
20250925,QQQ,나스닥100,NAS,592.2,595.115,588.5,593.53,70920209.0
