# 코스피 지수 일별 OHLC · 소스 FinanceDataReader · KS11 · 2026-09-05
일자,시가,고가,저가,종가,거래량
20050817,1107.27,1114.42,1100.68,1113.25,452668221.0
20050818,1115.49,1115.82,1092.37,1092.71,439399400.0
20050819,1088.15,1092.58,1078.53,1089.88,398076710.0
20050822,1095.24,1116.68,1091.76,1116.68,383445788.0
20050823,1118.17,1121.89,1108.59,1115.84,367014067.0
20050824,1111.9,1111.91,1088.74,1094.21,339738500.0
20050825,1085.54,1104.25,1079.14,1097.29,337856144.0
20050826,1097.55,1103.74,1086.53,1086.55,385559174.0
20050829,1068.14,1073.37,1059.21,1063.16,369428702.0
20050830,1074.63,1078.42,1055.54,1072.61,331642516.0
20050831,1068.89,1085.14,1067.3,1083.33,344646362.0
20050901,1093.47,1106.37,1092.14,1106.37,401783197.0
20050902,1110.11,1118.87,1108.95,1115.83,362125581.0
20050905,1120.32,1121.84,1111.95,1114.5,337238322.0
20050906,1120.11,1135.53,1119.22,1122.65,494878274.0
20050907,1136.25,1143.0,1132.82,1142.99,414587888.0
20050908,1152.68,1153.63,1135.78,1145.26,464467416.0
20050909,1145.48,1152.51,1139.14,1152.5,373874095.0
20050912,1158.09,1166.8,1156.69,1158.36,487837621.0
20050913,1160.27,1166.22,1150.76,1158.12,379763749.0
20050914,1154.73,1170.77,1152.61,1170.77,532403842.0
20050915,1164.1,1178.61,1160.46,1169.59,516638669.0
20050916,1172.42,1176.06,1164.13,1174.13,385977297.0
20050920,1192.11,1192.25,1179.27,1190.93,422269796.0
20050921,1187.95,1199.91,1185.62,1196.67,503450919.0
20050922,1190.69,1200.23,1187.43,1199.97,485728536.0
20050923,1198.89,1199.77,1175.83,1175.88,445852729.0
20050926,1181.94,1206.41,1181.94,1206.41,400044578.0
20050927,1209.77,1211.9,1200.73,1209.63,488097963.0
20050928,1212.49,1228.57,1209.57,1228.57,470377416.0
20050929,1230.64,1232.98,1220.21,1231.22,422839546.0
20050930,1237.75,1238.72,1217.7,1221.01,403062821.0
20051004,1228.03,1244.37,1228.03,1242.78,439359147.0
20051005,1242.49,1246.41,1222.57,1227.4,514779252.0
20051006,1213.43,1214.6,1198.46,1202.49,512653748.0
20051007,1195.29,1215.25,1193.74,1201.01,498302461.0
20051010,1210.11,1228.44,1209.37,1227.18,443571846.0
20051011,1221.68,1244.27,1218.45,1244.27,503997366.0
20051012,1243.23,1245.85,1214.95,1217.06,598663506.0
20051013,1206.25,1208.0,1186.3,1193.44,615053917.0
20051014,1202.33,1207.24,1177.68,1190.17,576230134.0
20051017,1195.62,1199.91,1170.9,1176.36,482113904.0
20051018,1182.02,1191.91,1180.45,1186.22,524463044.0
20051019,1174.69,1174.69,1147.9,1153.13,564435331.0
20051020,1169.85,1173.68,1157.67,1162.23,510905233.0
20051021,1146.71,1183.49,1144.78,1183.48,532270165.0
20051024,1188.86,1193.08,1176.33,1184.6,426324195.0
20051025,1199.68,1204.34,1178.59,1181.28,447696385.0
20051026,1184.6,1186.22,1170.97,1179.0,405832183.0
20051027,1174.95,1185.7,1165.19,1166.36,445814494.0
20051028,1148.88,1149.35,1137.23,1140.72,341221177.0
20051031,1152.95,1159.67,1143.2,1158.11,320464789.0
20051101,1165.77,1191.29,1165.31,1188.95,427219854.0
20051102,1195.01,1208.66,1191.19,1208.38,328617575.0
20051103,1220.51,1220.69,1211.92,1217.97,382065881.0
20051104,1223.37,1229.17,1215.03,1221.98,400041673.0
20051107,1226.96,1227.06,1205.48,1218.47,345055385.0
20051108,1219.78,1226.72,1215.0,1226.71,411848575.0
20051109,1224.53,1238.73,1218.98,1227.59,393734205.0
20051110,1226.78,1235.08,1224.77,1234.43,456468259.0
20051111,1246.71,1257.25,1246.71,1256.12,586758241.0
20051114,1260.28,1262.24,1253.67,1257.63,458056648.0
20051115,1254.92,1257.55,1236.82,1253.86,433998152.0
20051116,1248.34,1267.2,1245.9,1267.16,555800195.0
20051117,1266.47,1272.8,1259.92,1269.35,489645560.0
20051118,1277.36,1281.18,1263.9,1272.25,559617983.0
20051121,1276.26,1277.85,1259.09,1268.8,452361190.0
20051122,1266.23,1266.23,1241.27,1244.5,502491608.0
20051123,1251.9,1283.57,1250.47,1282.02,575405860.0
20051124,1290.35,1297.96,1281.37,1291.71,556565180.0
20051125,1294.79,1298.25,1285.24,1293.22,527890842.0
20051128,1297.35,1298.83,1287.9,1293.74,469724456.0
20051129,1286.11,1295.08,1271.91,1279.38,512445855.0
20051130,1283.58,1300.88,1283.47,1297.44,493098755.0
20051201,1295.56,1306.02,1288.98,1305.98,465432289.0
20051202,1318.94,1319.28,1309.86,1310.12,565151658.0
20051205,1312.56,1315.41,1306.43,1315.15,440623778.0
20051206,1311.9,1324.22,1304.88,1321.06,534915063.0
20051207,1319.96,1328.95,1314.36,1324.75,542807675.0
20051208,1321.51,1328.64,1310.34,1324.2,512041198.0
20051209,1319.01,1332.64,1313.33,1317.42,436781901.0
20051212,1321.07,1337.82,1321.07,1333.23,462717593.0
20051213,1337.25,1339.69,1328.24,1336.48,484876678.0
20051214,1346.52,1349.87,1325.76,1334.27,466021432.0
20051215,1338.16,1343.05,1326.01,1337.68,688576001.0
20051216,1322.4,1330.46,1314.52,1321.04,621722798.0
20051219,1325.61,1339.48,1320.88,1339.4,513997783.0
20051220,1333.07,1344.31,1331.56,1341.0,523432248.0
20051221,1345.09,1356.39,1343.46,1354.16,498138245.0
20051222,1361.35,1364.48,1342.08,1350.87,532939083.0
20051223,1358.51,1360.0,1347.14,1359.53,418649562.0
20051226,1363.81,1371.63,1362.31,1367.57,382128976.0
20051227,1371.35,1376.77,1370.03,1373.55,423771720.0
20051228,1357.29,1369.42,1353.24,1368.16,368806412.0
20051229,1371.86,1383.14,1370.38,1379.37,445933044.0
20060102,1383.32,1389.27,1370.61,1389.27,396300264.0
20060103,1393.14,1394.92,1376.17,1394.87,541279402.0
20060104,1408.19,1412.15,1400.08,1402.11,527991228.0
20060105,1405.31,1405.31,1378.96,1395.51,538071051.0
20060106,1399.23,1412.79,1395.26,1412.78,587866701.0
20060109,1421.9,1421.9,1405.05,1408.33,531485356.0
20060110,1413.14,1417.84,1388.7,1396.29,476499693.0
20060111,1394.65,1400.3,1384.27,1394.09,534599079.0
20060112,1399.64,1411.82,1399.04,1402.58,447862522.0
20060113,1397.15,1416.28,1388.15,1416.28,418900549.0
20060116,1423.08,1425.05,1409.53,1421.79,402104151.0
20060117,1423.76,1426.21,1389.51,1389.58,473737646.0
20060118,1378.73,1379.46,1333.75,1352.91,567080419.0
20060119,1357.32,1367.53,1347.97,1360.64,408111183.0
20060120,1368.85,1377.59,1321.96,1324.78,528394637.0
20060123,1307.4,1327.26,1285.63,1297.43,534801688.0
20060124,1307.36,1328.32,1292.84,1326.83,540136960.0
20060125,1339.36,1353.32,1335.8,1342.59,510688177.0
20060126,1349.48,1352.84,1329.65,1352.75,367817411.0
20060127,1369.0,1384.56,1363.12,1384.56,469534901.0
20060131,1391.51,1403.3,1381.75,1399.83,406454322.0
20060201,1390.43,1398.19,1366.56,1375.97,469703546.0
20060202,1387.5,1389.55,1357.71,1374.44,449616616.0
20060203,1357.17,1362.37,1330.68,1333.5,444564807.0
20060206,1326.23,1342.21,1307.77,1341.64,378538358.0
20060207,1340.84,1348.24,1329.6,1332.28,349785880.0
20060208,1325.68,1344.38,1308.87,1310.99,356997093.0
20060209,1326.87,1329.46,1313.82,1321.66,348014125.0
20060210,1328.41,1338.33,1314.94,1335.23,356354840.0
20060213,1338.7,1338.96,1310.37,1320.79,351461626.0
20060214,1315.14,1330.05,1303.19,1328.21,286698379.0
20060215,1342.28,1342.4,1300.76,1303.84,419995472.0
20060216,1308.0,1320.1,1299.73,1314.32,312832801.0
20060217,1325.49,1333.83,1315.25,1332.73,283771385.0
20060220,1336.01,1357.73,1329.45,1348.25,385414803.0
20060221,1350.45,1352.17,1339.2,1346.49,385044213.0
20060222,1344.9,1356.76,1324.4,1340.58,363829423.0
20060223,1348.51,1362.03,1346.69,1361.23,341971722.0
20060224,1363.73,1366.71,1352.76,1365.82,329356771.0
20060227,1365.41,1374.89,1360.46,1374.88,302259552.0
20060228,1377.44,1379.71,1363.93,1371.59,296104728.0
20060302,1377.46,1379.3,1367.68,1367.7,405524678.0
20060303,1365.35,1367.17,1325.59,1328.95,339815211.0
20060306,1332.71,1344.77,1324.39,1344.76,300003445.0
20060307,1336.47,1336.47,1314.27,1316.67,297278919.0
20060308,1303.58,1322.51,1296.78,1314.05,316687656.0
20060309,1313.75,1324.21,1310.58,1311.21,278388106.0
20060310,1315.13,1328.72,1308.74,1320.07,282769929.0
20060313,1332.28,1338.5,1328.56,1338.28,317901292.0
20060314,1339.69,1340.35,1316.47,1326.3,348694409.0
20060315,1337.21,1342.44,1332.53,1333.98,356087465.0
20060316,1340.58,1347.13,1332.55,1335.98,314016958.0
20060317,1331.38,1342.83,1320.54,1341.12,277187669.0
20060320,1339.73,1350.02,1335.22,1346.69,320750958.0
20060321,1347.3,1348.2,1335.45,1336.65,289596051.0
20060322,1326.74,1326.74,1306.07,1309.83,306298517.0
20060323,1321.4,1327.42,1300.44,1312.26,333040865.0
20060324,1311.88,1321.23,1302.47,1321.23,368496738.0
20060327,1317.46,1335.25,1317.25,1330.34,323596128.0
20060328,1327.66,1334.12,1322.12,1331.31,359739511.0
20060329,1319.24,1337.08,1314.63,1332.72,388500586.0
20060330,1339.11,1342.66,1332.18,1338.14,294954404.0
20060331,1338.5,1360.13,1337.35,1359.6,314759520.0
20060403,1362.35,1381.67,1361.14,1379.75,347086869.0
20060404,1380.49,1388.99,1374.84,1385.64,392032278.0
20060405,1390.27,1395.64,1383.39,1388.77,387920406.0
20060406,1397.51,1406.03,1388.74,1397.0,425051011.0
20060407,1397.04,1402.36,1390.63,1402.36,336346233.0
20060410,1394.64,1402.3,1391.66,1398.29,316159413.0
20060411,1395.27,1397.46,1373.25,1386.08,314822730.0
20060412,1375.84,1384.21,1372.24,1383.59,294011522.0
20060413,1384.03,1405.72,1382.55,1405.72,306707770.0
20060414,1410.49,1434.68,1405.46,1432.72,339442161.0
20060417,1435.16,1436.65,1416.92,1422.63,336627582.0
20060418,1415.76,1432.9,1415.14,1427.0,321896162.0
20060419,1445.77,1450.93,1434.87,1437.84,409369484.0
20060420,1439.78,1445.2,1430.92,1434.15,368821523.0
20060421,1441.11,1458.35,1437.7,1451.31,381810778.0
20060424,1448.04,1448.04,1425.75,1430.94,291168852.0
20060425,1426.68,1441.72,1419.64,1431.15,313969094.0
20060426,1433.38,1451.22,1430.74,1451.22,312333919.0
20060427,1455.09,1458.67,1446.37,1452.53,363521062.0
20060428,1443.63,1443.63,1413.7,1419.73,328120316.0
20060502,1419.64,1435.0,1408.8,1434.9,296677794.0
20060503,1440.85,1453.5,1435.16,1435.17,301940003.0
20060504,1436.6,1441.46,1424.72,1441.02,266810312.0
20060508,1459.39,1461.05,1449.75,1452.23,257203423.0
20060509,1452.01,1461.2,1446.8,1450.44,275914443.0
20060510,1449.72,1455.83,1441.81,1451.09,270623565.0
20060511,1448.3,1464.7,1445.86,1464.7,273369584.0
20060512,1448.57,1454.14,1429.92,1445.2,260776288.0
20060515,1424.58,1424.58,1406.88,1413.98,250685197.0
20060516,1415.81,1416.45,1373.52,1382.11,285855462.0
20060517,1386.93,1403.68,1386.93,1401.47,270247752.0
20060518,1360.76,1366.78,1356.04,1365.15,355782805.0
20060519,1364.18,1372.29,1346.31,1372.29,291358412.0
20060522,1375.95,1376.08,1338.37,1338.59,244384349.0
20060523,1323.98,1334.85,1314.59,1329.86,256194840.0
20060524,1325.94,1335.09,1303.67,1333.38,249758496.0
20060525,1333.63,1333.65,1295.47,1295.76,213557309.0
20060526,1315.1,1326.34,1312.75,1322.43,235586870.0
20060529,1333.59,1340.33,1327.53,1329.22,224009118.0
20060530,1329.4,1330.6,1311.3,1317.7,219732440.0
20060601,1308.44,1319.05,1294.92,1295.09,238045666.0
20060602,1312.77,1314.77,1285.43,1309.04,248486805.0
20060605,1315.77,1315.77,1295.59,1301.62,207499190.0
20060607,1273.07,1279.27,1262.87,1266.84,243225897.0
20060608,1259.39,1262.36,1223.13,1223.13,272299314.0
20060609,1236.8,1240.05,1217.76,1235.65,230379338.0
20060612,1229.96,1239.84,1219.18,1239.84,194882125.0
20060613,1215.55,1218.39,1201.6,1203.86,189712909.0
20060614,1194.46,1230.02,1192.09,1221.73,210747714.0
20060615,1232.72,1239.86,1213.09,1219.4,196279911.0
20060616,1246.11,1264.87,1245.81,1262.19,234036178.0
20060619,1254.59,1260.22,1242.2,1251.67,166261500.0
20060620,1244.5,1244.56,1221.13,1225.83,201141508.0
20060621,1229.29,1232.63,1216.1,1227.19,188199082.0
20060622,1246.19,1248.28,1236.15,1238.83,227952414.0
20060623,1226.27,1228.96,1210.99,1228.62,187619997.0
20060626,1227.0,1239.54,1221.65,1238.05,225966829.0
20060627,1245.44,1253.41,1242.68,1247.54,196452949.0
20060628,1226.59,1238.74,1223.11,1238.71,165952049.0
20060629,1247.8,1267.9,1247.8,1263.02,205096470.0
20060630,1290.37,1295.43,1287.15,1295.15,226999657.0
20060703,1294.57,1298.04,1284.63,1294.61,181039366.0
20060704,1304.45,1305.67,1285.26,1285.92,190721326.0
20060705,1260.69,1286.47,1259.62,1279.85,192705001.0
20060706,1270.82,1277.32,1255.02,1263.96,180430017.0
20060707,1274.25,1278.94,1267.99,1273.93,191851760.0
20060710,1265.58,1299.41,1260.75,1299.29,215414787.0
20060711,1296.06,1301.95,1289.12,1300.44,185853188.0
20060712,1302.99,1311.27,1291.61,1296.69,200706220.0
20060713,1283.83,1299.07,1273.13,1285.02,186871845.0
20060714,1261.24,1261.24,1246.65,1255.13,197528867.0
20060718,1241.57,1243.58,1233.08,1233.42,188801481.0
20060719,1236.26,1244.58,1231.05,1233.65,178604304.0
20060720,1264.03,1273.42,1260.89,1273.3,212460852.0
20060721,1260.25,1271.58,1259.32,1271.33,180752298.0
20060724,1258.87,1267.63,1245.98,1263.35,155833849.0
20060725,1278.27,1287.48,1276.59,1279.77,195200135.0
20060726,1284.59,1286.22,1277.08,1279.08,152765529.0
20060727,1280.65,1299.8,1277.19,1296.27,208569566.0
20060728,1293.02,1301.69,1292.52,1297.07,194446410.0
20060731,1313.91,1316.12,1297.82,1297.82,173375016.0
20060801,1296.71,1306.91,1286.43,1287.36,186834830.0
20060802,1281.92,1295.11,1277.31,1295.11,156721496.0
20060803,1302.45,1304.77,1288.03,1292.05,182403782.0
20060804,1296.5,1305.8,1296.5,1304.51,189519500.0
20060807,1308.36,1308.59,1289.23,1289.54,161898969.0
20060808,1290.56,1311.1,1290.56,1311.1,197973552.0
20060809,1306.99,1321.55,1297.28,1314.93,195817173.0
20060810,1310.94,1314.76,1293.53,1304.31,224418148.0
20060811,1312.18,1317.19,1291.9,1292.1,226689059.0
20060814,1295.43,1303.89,1287.65,1295.11,176474286.0
20060816,1311.56,1319.48,1306.45,1315.61,231678511.0
20060817,1325.74,1335.41,1325.74,1327.78,225534891.0
20060818,1330.06,1336.38,1324.62,1331.1,192914416.0
20060821,1333.26,1337.7,1316.51,1321.67,189260698.0
20060822,1321.76,1336.11,1321.76,1334.96,185508107.0
20060823,1332.52,1333.13,1319.95,1324.95,208087125.0
20060824,1322.16,1322.22,1309.55,1315.73,192323905.0
20060825,1317.65,1333.89,1317.16,1329.35,201747832.0
20060828,1329.9,1335.64,1325.04,1327.89,189855097.0
20060829,1336.4,1345.3,1336.4,1344.61,261284015.0
20060830,1346.69,1346.99,1337.96,1341.35,257237332.0
20060831,1348.05,1361.48,1344.57,1352.74,279257119.0
20060901,1354.77,1357.01,1349.63,1356.67,215901167.0
20060904,1363.69,1365.08,1359.04,1359.06,238692544.0
20060905,1360.97,1362.47,1356.29,1361.24,235655487.0
20060906,1362.45,1364.86,1353.55,1357.01,219140755.0
20060907,1351.55,1353.67,1342.57,1351.17,251102355.0
20060908,1345.61,1358.1,1344.68,1354.89,260043511.0
20060911,1357.29,1357.29,1333.84,1334.08,248049673.0
20060912,1334.35,1339.31,1323.9,1328.04,266773248.0
20060913,1341.62,1342.38,1332.87,1333.13,249303220.0
20060914,1333.66,1358.75,1329.11,1358.75,288839686.0
20060915,1355.08,1361.2,1351.26,1361.1,342889379.0
20060918,1360.66,1378.04,1358.57,1374.3,305450261.0
20060919,1375.23,1378.99,1370.44,1373.95,237298151.0
20060920,1366.51,1369.18,1355.04,1366.44,233742648.0
20060921,1373.35,1378.79,1363.48,1366.79,237537221.0
20060922,1358.45,1360.18,1343.27,1348.38,250124747.0
20060925,1347.88,1357.69,1345.56,1355.21,201956862.0
20060926,1360.88,1361.56,1338.98,1343.97,241627778.0
20060927,1352.22,1361.12,1351.83,1360.03,242744824.0
20060928,1362.72,1372.22,1359.47,1371.43,228240294.0
20060929,1375.38,1377.37,1367.78,1371.41,248282053.0
20061002,1370.27,1380.91,1367.74,1374.22,231198383.0
20061004,1366.16,1371.72,1345.83,1352.0,223065585.0
20061009,1356.59,1365.01,1303.62,1319.4,400255598.0
20061010,1322.44,1334.41,1322.44,1328.37,251539646.0
20061011,1317.68,1332.28,1315.84,1325.49,198428655.0
20061012,1325.7,1337.7,1323.8,1331.78,256985688.0
20061013,1349.5,1353.93,1345.97,1348.6,305316747.0
20061016,1356.59,1358.88,1350.8,1356.72,208576995.0
20061017,1360.56,1360.56,1339.89,1351.3,308567455.0
20061018,1345.6,1355.92,1338.0,1354.26,279679511.0
20061019,1356.61,1358.95,1350.36,1354.06,295221601.0
20061020,1357.37,1366.94,1357.14,1364.24,269190299.0
20061023,1367.14,1369.85,1358.93,1364.95,240373820.0
20061024,1373.57,1374.43,1364.07,1366.5,244727981.0
20061025,1368.36,1375.01,1365.8,1371.43,231825134.0
20061026,1373.99,1377.4,1369.66,1373.65,241700145.0
20061027,1378.06,1379.51,1362.44,1369.09,205034171.0
20061030,1363.34,1363.34,1353.46,1356.11,159718950.0
20061031,1356.91,1364.83,1351.08,1364.55,255789136.0
20061101,1372.03,1378.11,1366.6,1374.35,233251899.0
20061102,1371.51,1383.73,1370.3,1383.73,218346199.0
20061103,1385.17,1385.39,1379.26,1383.88,215318878.0
20061106,1379.37,1379.37,1363.71,1379.19,209560825.0
20061107,1389.12,1392.51,1385.41,1387.44,213063484.0
20061108,1391.23,1393.51,1379.34,1380.07,197670389.0
20061109,1382.4,1399.44,1382.11,1399.44,197535093.0
20061110,1393.88,1399.87,1391.69,1395.73,168512144.0
20061113,1399.51,1399.98,1386.76,1396.69,178608229.0
20061114,1402.92,1407.54,1400.74,1407.37,205371318.0
20061115,1412.07,1413.69,1406.86,1412.54,236746506.0
20061116,1417.68,1417.68,1409.22,1410.75,259276938.0
20061117,1414.17,1416.4,1407.26,1412.22,250382972.0
20061120,1413.74,1413.88,1400.83,1402.21,232530702.0
20061121,1402.75,1406.58,1399.97,1405.9,277287971.0
20061122,1405.34,1422.54,1405.21,1422.54,247167364.0
20061123,1419.51,1424.33,1414.8,1419.23,237547732.0
20061124,1419.99,1424.82,1411.27,1421.73,314623095.0
20061127,1419.8,1425.13,1415.22,1425.13,297935742.0
20061128,1407.52,1413.71,1404.67,1411.47,252352072.0
20061129,1413.91,1424.91,1413.54,1422.55,254273941.0
20061130,1427.67,1434.85,1427.67,1432.21,252191676.0
20061201,1433.4,1436.8,1428.24,1434.36,231104077.0
20061204,1431.01,1433.28,1426.34,1426.46,197279186.0
20061205,1432.97,1436.69,1420.4,1420.59,300827365.0
20061206,1422.75,1423.07,1399.68,1413.73,237546286.0
20061207,1411.73,1416.13,1407.66,1410.3,237406807.0
20061208,1400.98,1400.98,1386.26,1390.43,221668925.0
20061211,1390.26,1396.15,1389.65,1390.73,213259900.0
20061212,1392.22,1392.9,1373.03,1376.98,195341734.0
20061213,1375.31,1386.69,1373.52,1383.28,186913164.0
20061214,1385.5,1418.38,1376.87,1418.38,250160408.0
20061215,1418.53,1425.78,1412.17,1421.87,319547661.0
20061218,1427.14,1437.64,1427.14,1433.23,244628885.0
20061219,1431.07,1436.4,1425.6,1427.76,215448574.0
20061220,1429.77,1445.5,1429.77,1442.28,240498547.0
20061221,1444.41,1445.51,1434.47,1436.47,193026045.0
20061222,1432.03,1439.27,1432.03,1437.49,218348554.0
20061226,1434.58,1441.21,1422.37,1433.92,218666486.0
20061227,1426.8,1429.84,1418.77,1425.1,175940071.0
20061228,1433.63,1437.48,1425.84,1434.46,160604274.0
20070102,1438.89,1439.71,1430.06,1435.26,147738874.0
20070103,1436.42,1437.79,1409.31,1409.35,203207820.0
20070104,1410.55,1411.12,1388.5,1397.29,241172494.0
20070105,1398.6,1400.59,1372.36,1385.76,277291837.0
20070108,1376.76,1384.65,1366.48,1370.81,177591554.0
20070109,1376.71,1381.99,1367.74,1374.34,216844007.0
20070110,1372.52,1372.52,1345.08,1355.79,225461612.0
